time,edge,vehicles,speed,waiting,halting,traveltime,blocked,incident_active
3233,W2C,3,12.747,0.0,0,18.8,0,0
3234,N2C,46,0.258,681.0,42,928.78,0,0
3234,S2C,9,4.0612,107.0,6,59.0,0,0
3234,E2C,3,12.5261,0.0,0,19.13,0,0
3234,W2C,3,11.9545,0.0,0,20.04,0,0
3235,N2C,45,0.5578,656.0,41,429.55,0,0
3235,S2C,8,5.6068,54.0,4,42.73,0,0
3235,E2C,4,11.6547,0.0,0,20.56,0,0
3235,W2C,4,11.7296,0.0,0,20.43,0,0
3236,N2C,45,0.4994,631.0,39,479.8,0,0
3236,S2C,8,5.5334,18.0,2,43.3,0,0
3236,E2C,4,10.2015,0.0,0,23.49,0,0
3236,W2C,4,10.7758,0.0,0,22.23,0,0
3237,N2C,45,0.5525,609.0,39,433.65,0,0
3237,S2C,8,6.1161,0.0,0,39.18,0,0
3237,E2C,4,9.886,0.0,0,24.24,0,0
3237,W2C,4,10.0444,0.0,0,23.85,0,0
3238,N2C,43,0.4474,585.0,37,535.57,0,0
3238,S2C,6,7.8334,0.0,0,30.59,0,0
3238,E2C,4,9.779,1.0,1,24.5,0,0
3238,W2C,4,9.4704,1.0,1,25.3,0,0
3239,N2C,43,0.5883,562.0,35,407.29,0,0
3239,S2C,6,7.7613,0.0,0,30.87,0,0
3239,E2C,4,9.6856,2.0,1,24.74,0,0
3239,W2C,4,9.6863,2.0,1,24.74,0,0
3240,N2C,43,0.8265,567.0,34,289.9,0,0
3240,S2C,6,8.345,0.0,0,28.71,0,0
3240,E2C,4,9.0871,3.0,1,26.37,0,0
3240,W2C,4,9.2181,3.0,1,25.99,0,0
3241,N2C,42,0.963,543.0,33,248.8,0,0
3241,S2C,5,10.598,0.0,0,22.61,0,0
3241,E2C,5,9.0634,4.0,1,26.44,0,0
3241,W2C,5,9.047,4.0,1,26.48,0,0
3242,N2C,42,1.1126,517.0,31,215.35,0,0
3242,S2C,5,10.9751,0.0,0,21.83,0,0
3242,E2C,5,8.1683,5.0,1,29.33,0,0
3242,W2C,5,8.2916,5.0,1,28.9,0,0
3243,N2C,40,1.0471,490.0,29,228.81,0,0
3243,S2C,3,13.6056,0.0,0,17.61,0,0
3243,E2C,5,7.6883,7.0,2,31.16,0,0
3243,W2C,5,7.5135,6.0,1,31.89,0,0
3244,N2C,40,1.3706,464.0,28,174.82,0,0
3244,S2C,3,13.4477,0.0,0,17.82,0,0
3244,E2C,5,7.2166,9.0,2,33.2,0,0
3244,W2C,5,7.6769,8.0,2,31.21,0,0
3245,N2C,38,1.351,464.0,27,177.34,0,0
3245,S2C,3,13.4644,0.0,0,17.8,0,0
3245,E2C,5,7.4199,11.0,2,32.29,0,0
3245,W2C,5,7.4663,10.0,2,32.09,0,0
3246,N2C,38,1.7234,434.0,25,139.03,0,0
3246,S2C,3,12.9411,0.0,0,18.51,0,0
3246,E2C,5,6.8093,13.0,2,35.19,0,0
3246,W2C,5,7.7916,12.0,2,30.75,0,0
3247,N2C,37,1.9162,403.0,23,125.04,0,0
3247,S2C,3,13.6515,0.0,0,17.55,0,0
3247,E2C,6,7.3063,15.0,2,32.79,0,0
3247,W2C,6,8.5151,14.0,2,28.14,0,0
3248,N2C,37,2.2571,372.0,21,106.15,0,0
3248,S2C,3,13.2302,0.0,0,18.11,0,0
3248,E2C,6,6.2794,17.0,2,38.16,0,0
3248,W2C,6,7.9594,16.0,2,30.1,0,0
3249,N2C,35,2.1793,368.0,21,109.94,0,0
3249,S2C,3,13.2212,0.0,0,18.12,0,0
3249,E2C,6,6.0928,20.0,3,39.32,0,0
3249,W2C,6,7.4261,18.0,2,32.26,0,0
3250,N2C,34,2.3767,336.0,19,100.81,0,0
3250,S2C,3,13.4988,0.0,0,17.75,0,0
3250,E2C,6,6.0418,23.0,3,39.66,0,0
3250,W2C,6,6.8281,20.0,2,35.09,0,0
3251,N2C,33,2.6086,328.0,18,91.85,0,0
3251,S2C,3,12.97,0.0,0,18.47,0,0
3251,E2C,6,5.9908,26.0,3,39.99,0,0
3251,W2C,6,6.4772,22.0,2,36.99,0,0
3252,N2C,32,2.8545,293.0,16,83.94,0,0
3252,S2C,3,12.8392,0.0,0,18.66,0,0
3252,E2C,6,6.0122,29.0,3,39.85,0,0
3252,W2C,6,5.6808,24.0,2,42.18,0,0
3253,N2C,32,3.4197,257.0,14,70.06,0,0
3253,S2C,3,13.5109,0.0,0,17.73,0,0
3253,E2C,7,6.9714,32.0,3,34.37,0,0
3253,W2C,7,6.1076,26.0,2,39.23,0,0
3254,N2C,31,3.586,221.0,12,66.82,0,0
3254,S2C,3,13.3594,0.0,0,17.93,0,0
3254,E2C,7,6.313,35.0,3,37.95,0,0
3254,W2C,7,5.348,29.0,3,44.8,0,0
3255,N2C,30,3.9375,185.0,10,60.85,0,0
3255,S2C,3,13.4752,0.0,0,17.78,0,0
3255,E2C,7,5.6914,38.0,3,42.1,0,0
3255,W2C,7,5.3064,33.0,4,45.15,0,0
3256,N2C,29,4.3828,147.0,9,54.67,0,0
3256,S2C,3,13.3648,0.0,0,17.93,0,0
3256,E2C,7,5.5381,41.0,3,43.26,0,0
3256,W2C,7,5.264,37.0,4,45.52,0,0
3257,N2C,28,4.6464,108.0,7,51.57,0,0
3257,S2C,3,12.9703,0.0,0,18.47,0,0
3257,E2C,7,5.4113,45.0,4,44.28,0,0
3257,W2C,7,5.4257,41.0,4,44.16,0,0
3258,N2C,26,4.6377,90.0,6,51.66,0,0
3258,S2C,3,13.21,0.0,0,18.14,0,0
3258,E2C,7,5.4027,49.0,4,44.35,0,0
3258,W2C,7,5.2562,45.0,4,45.58,0,0
3259,N2C,26,5.2236,73.0,5,45.87,0,0
3259,S2C,2,13.0374,0.0,0,18.38,0,0
3259,E2C,8,6.1303,53.0,4,39.08,0,0
3259,W2C,8,5.7034,49.0,4,42.01,0,0
3260,N2C,25,5.4883,34.0,3,43.66,0,0
3260,S2C,3,13.4165,0.0,0,17.86,0,0
3260,E2C,8,5.5646,57.0,4,43.06,0,0
3260,W2C,8,4.9623,53.0,4,48.28,0,0
3261,N2C,24,5.9441,6.0,1,40.31,0,0
3261,S2C,3,13.0841,0.0,0,18.31,0,0
3261,E2C,8,5.1845,61.0,4,46.22,0,0
3261,W2C,8,4.6858,57.0,4,51.13,0,0
3262,N2C,23,6.3789,0.0,0,37.56,0,0
3262,S2C,3,13.2181,0.0,0,18.13,0,0
3262,E2C,8,4.8377,65.0,4,49.53,0,0
3262,W2C,8,4.8733,61.0,4,49.17,0,0
3263,N2C,22,6.7879,0.0,0,35.3,0,0
3263,S2C,3,13.2632,0.0,0,18.06,0,0
3263,E2C,8,4.971,69.0,4,48.2,0,0
3263,W2C,8,4.7132,66.0,5,50.84,0,0
3264,N2C,21,7.2659,0.0,0,32.98,0,0
3264,S2C,3,13.1609,0.0,0,18.21,0,0
3264,E2C,8,4.4716,73.0,4,53.58,0,0
3264,W2C,8,4.1801,71.0,5,57.32,0,0
3265,N2C,20,7.3903,0.0,0,32.42,0,0
3265,S2C,3,13.6805,0.0,0,17.51,0,0
3265,E2C,9,5.0239,78.0,5,47.69,0,0
3265,W2C,9,4.5978,76.0,5,52.11,0,0
3266,N2C,21,8.1914,0.0,0,29.25,0,0
3266,S2C,3,13.4414,0.0,0,17.83,0,0
3266,E2C,9,4.5707,83.0,5,52.42,0,0
3266,W2C,9,4.1542,81.0,5,57.68,0,0
3267,N2C,21,8.3632,0.0,0,28.65,0,0
3267,S2C,3,13.4267,0.0,0,17.84,0,0
3267,E2C,9,4.593,88.0,5,52.17,0,0
3267,W2C,9,3.8725,86.0,5,61.87,0,0
3268,N2C,21,8.1172,0.0,0,29.52,0,0
3268,S2C,3,12.9979,0.0,0,18.43,0,0
3268,E2C,7,5.6416,36.0,3,42.47,0,0
3268,W2C,7,5.1133,36.0,4,46.86,0,0
3269,N2C,21,7.8589,2.0,2,30.49,0,0
3269,S2C,3,12.8785,0.0,0,18.6,0,0
3269,E2C,7,5.3773,6.0,2,44.56,0,0
3269,W2C,7,5.3853,9.0,2,44.49,0,0
3270,N2C,21,7.4014,4.0,2,32.37,0,0
3270,S2C,3,12.6071,0.0,0,19.01,0,0
3270,E2C,7,5.5283,0.0,0,43.34,0,0
3270,W2C,7,5.7171,0.0,0,41.91,0,0
3271,N2C,22,7.2303,7.0,3,33.14,0,0
3271,S2C,3,11.2246,0.0,0,21.35,0,0
3271,E2C,6,7.4771,0.0,0,32.04,0,0
3271,W2C,6,8.0651,0.0,0,29.71,0,0
3272,N2C,22,6.4104,11.0,4,37.38,0,0
3272,S2C,4,10.5251,0.0,0,22.76,0,0
3272,E2C,6,8.5291,0.0,0,28.09,0,0
3272,W2C,6,8.1859,0.0,0,29.27,0,0
3273,N2C,22,5.6966,16.0,5,42.06,0,0
3273,S2C,4,10.0703,0.0,0,23.79,0,0
3273,E2C,6,9.2779,0.0,0,25.82,0,0
3273,W2C,6,8.9128,0.0,0,26.88,0,0
3274,N2C,22,4.9006,23.0,7,48.89,0,0
3274,S2C,4,9.9131,1.0,1,24.17,0,0
3274,E2C,4,11.3526,0.0,0,21.11,0,0
3274,W2C,4,11.0146,0.0,0,21.75,0,0
3275,N2C,22,4.2127,32.0,9,56.87,0,0
3275,S2C,4,10.0047,2.0,1,23.95,0,0
3275,E2C,4,12.067,0.0,0,19.86,0,0
3275,W2C,4,11.3074,0.0,0,21.19,0,0
3276,N2C,22,3.489,41.0,9,68.67,0,0
3276,S2C,4,9.7245,3.0,1,24.64,0,0
3276,E2C,3,13.474,0.0,0,17.78,0,0
3276,W2C,3,11.8114,0.0,0,20.29,0,0
3277,N2C,23,3.0517,51.0,10,78.51,0,0
3277,S2C,5,10.5353,4.0,1,22.74,0,0
3277,E2C,3,12.7978,0.0,0,18.72,0,0
3277,W2C,4,12.7703,0.0,0,18.76,0,0
3278,N2C,23,2.2045,62.0,11,108.68,0,0
3278,S2C,5,9.6555,5.0,1,24.81,0,0
3278,E2C,3,12.2963,0.0,0,19.49,0,0
3278,W2C,3,12.3822,0.0,0,19.35,0,0
3279,N2C,23,1.7773,75.0,13,134.81,0,0
3279,S2C,5,8.5195,6.0,1,28.12,0,0
3279,E2C,3,12.5267,0.0,0,19.13,0,0
3279,W2C,3,11.8007,0.0,0,20.3,0,0
3280,N2C,23,1.5599,89.0,14,153.6,0,0
3280,S2C,5,7.8698,8.0,2,30.45,0,0
3280,E2C,3,12.1925,0.0,0,19.65,0,0
3280,W2C,3,12.3227,0.0,0,19.44,0,0
3281,N2C,23,1.3449,105.0,16,178.15,0,0
3281,S2C,5,7.7533,10.0,2,30.9,0,0
3281,E2C,3,12.6334,0.0,0,18.97,0,0
3281,W2C,3,12.3664,0.0,0,19.38,0,0
3282,N2C,23,1.1433,121.0,16,209.58,0,0
3282,S2C,5,7.1545,12.0,2,33.49,0,0
3282,E2C,3,12.0047,0.0,0,19.96,0,0
3282,W2C,3,11.6309,0.0,0,20.6,0,0
3283,N2C,24,1.566,138.0,17,153.0,0,0
3283,S2C,6,7.6714,14.0,2,31.23,0,0
3283,E2C,3,12.6812,0.0,0,18.89,0,0
3283,W2C,4,12.3238,0.0,0,19.44,0,0
3284,N2C,24,1.384,157.0,19,173.13,0,0
3284,S2C,6,6.939,16.0,2,34.53,0,0
3284,E2C,3,12.7659,0.0,0,18.77,0,0
3284,W2C,4,11.8508,0.0,0,20.22,0,0
3285,N2C,24,1.184,178.0,21,202.36,0,0
3285,S2C,6,6.761,18.0,2,35.44,0,0
3285,E2C,3,12.2017,0.0,0,19.64,0,0
3285,W2C,4,12.6411,0.0,0,18.95,0,0
3286,N2C,24,1.0978,199.0,21,218.26,0,0
3286,S2C,6,6.4655,21.0,3,37.06,0,0
3286,E2C,3,12.2701,0.0,0,19.53,0,0
3286,W2C,4,12.6425,0.0,0,18.95,0,0
3287,N2C,24,1.0798,220.0,21,221.89,0,0
3287,S2C,6,6.5246,24.0,3,36.72,0,0
3287,E2C,3,12.238,0.0,0,19.58,0,0
3287,W2C,4,12.2464,0.0,0,19.56,0,0
3288,N2C,24,1.0485,242.0,22,228.51,0,0
3288,S2C,6,6.6984,27.0,3,35.77,0,0
3288,E2C,3,12.2441,0.0,0,19.57,0,0
3288,W2C,4,12.3126,0.0,0,19.46,0,0
3289,N2C,25,1.4749,264.0,22,162.45,0,0
3289,S2C,7,7.1047,30.0,3,33.72,0,0
3289,E2C,3,12.8428,0.0,0,18.66,0,0
3289,W2C,3,13.0583,0.0,0,18.35,0,0
3290,N2C,25,1.3775,286.0,22,173.94,0,0
3290,S2C,7,6.4732,33.0,3,37.01,0,0
3290,E2C,3,12.5489,0.0,0,19.09,0,0
3290,W2C,3,13.1017,0.0,0,18.29,0,0
3291,N2C,25,1.2689,308.0,22,188.82,0,0
3291,S2C,7,5.571,36.0,3,43.01,0,0
3291,E2C,3,12.281,0.0,0,19.51,0,0
3291,W2C,3,13.2709,0.0,0,18.05,0,0
3292,N2C,25,1.0753,330.0,22,222.83,0,0
3292,S2C,7,5.7504,40.0,4,41.67,0,0
3292,E2C,3,12.1347,0.0,0,19.74,0,0
3292,W2C,3,13.1268,0.0,0,18.25,0,0
3293,N2C,25,1.0597,352.0,22,226.1,0,0
3293,S2C,7,5.5189,44.0,4,43.41,0,0
3293,E2C,3,12.6435,0.0,0,18.95,0,0
3293,W2C,3,13.0597,0.0,0,18.35,0,0
3294,N2C,25,0.942,374.0,22,254.34,0,0
3294,S2C,7,4.8464,48.0,4,49.44,0,0
3294,E2C,3,12.8084,0.0,0,18.71,0,0
3294,W2C,3,13.2868,0.0,0,18.03,0,0
3295,N2C,26,1.2707,397.0,23,188.56,0,0
3295,S2C,8,5.3918,52.0,4,44.44,0,0
3295,E2C,4,12.6407,0.0,0,18.95,0,0
3295,W2C,3,13.517,0.0,0,17.73,0,0
3296,N2C,26,1.1272,420.0,23,212.56,0,0
3296,S2C,8,5.0916,56.0,4,47.06,0,0
3296,E2C,4,12.2797,0.0,0,19.51,0,0
3296,W2C,3,13.288,0.0,0,18.03,0,0
3297,N2C,26,1.0169,443.0,23,235.62,0,0
3297,S2C,8,5.0262,61.0,5,47.67,0,0
3297,E2C,4,12.32,0.0,0,19.45,0,0
3297,W2C,3,13.7077,0.0,0,17.48,0,0
3298,N2C,26,0.9777,467.0,24,245.07,0,0
3298,S2C,8,5.0781,66.0,5,47.18,0,0
3298,E2C,4,12.041,0.0,0,19.9,0,0
3298,W2C,3,13.1967,0.0,0,18.16,0,0
3299,N2C,26,0.9445,491.0,24,253.68,0,0
3299,S2C,8,4.7415,71.0,5,50.53,0,0
3299,E2C,4,10.8998,0.0,0,21.98,0,0
3299,W2C,3,13.4174,0.0,0,17.86,0,0
3300,N2C,26,0.9509,515.0,24,251.98,0,0
3300,S2C,8,4.0052,76.0,5,59.82,0,0
3300,E2C,4,9.7838,0.0,0,24.49,0,0
3300,W2C,3,13.0142,0.0,0,18.41,0,0
3301,N2C,25,1.4553,473.0,22,164.64,0,0
3301,S2C,7,6.047,31.0,3,39.62,0,0
3301,E2C,5,9.3994,0.0,0,25.49,0,0
3301,W2C,4,11.8143,0.0,0,20.28,0,0
3302,N2C,25,1.3724,433.0,20,174.58,0,0
3302,S2C,7,6.0123,6.0,1,39.85,0,0
3302,E2C,5,8.4538,1.0,1,28.34,0,0
3302,W2C,4,10.9019,0.0,0,21.98,0,0
3303,N2C,25,1.4359,391.0,18,166.86,0,0
3303,S2C,7,7.2206,0.0,0,33.18,0,0
3303,E2C,5,7.6267,3.0,2,31.42,0,0
3303,W2C,4,9.964,0.0,0,24.05,0,0
3304,N2C,23,1.5158,349.0,17,158.07,0,0
3304,S2C,5,9.2308,0.0,0,25.96,0,0
3304,E2C,5,7.7468,5.0,2,30.93,0,0
3304,W2C,4,9.6883,1.0,1,24.73,0,0
3305,N2C,23,1.8798,306.0,15,127.46,0,0
3305,S2C,5,9.4557,0.0,0,25.34,0,0
3305,E2C,5,7.6343,7.0,2,31.38,0,0
3305,W2C,4,9.9597,2.0,1,24.06,0,0
3306,N2C,21,1.7961,264.0,13,133.4,0,0
3306,S2C,3,11.9631,0.0,0,20.03,0,0
3306,E2C,5,6.8122,9.0,2,35.17,0,0
3306,W2C,4,9.1428,3.0,1,26.21,0,0
3307,N2C,22,2.6677,220.0,11,89.82,0,0
3307,S2C,4,12.4397,0.0,0,19.26,0,0
3307,E2C,6,7.4242,11.0,2,32.27,0,0
3307,W2C,5,9.2233,4.0,1,25.98,0,0
3308,N2C,21,2.8019,175.0,9,85.51,0,0
3308,S2C,3,13.3777,0.0,0,17.91,0,0
3308,E2C,6,6.8073,13.0,2,35.2,0,0
3308,W2C,5,8.4912,5.0,1,28.22,0,0
3309,N2C,20,3.0391,131.0,7,78.84,0,0
3309,S2C,3,13.2902,0.0,0,18.03,0,0
3309,E2C,6,6.4048,15.0,2,37.41,0,0
3309,W2C,5,8.128,6.0,1,29.48,0,0
3310,N2C,19,3.4648,112.0,7,69.15,0,0
3310,S2C,3,13.3671,0.0,0,17.92,0,0
3310,E2C,6,6.5588,18.0,3,36.53,0,0
3310,W2C,5,8.0412,7.0,1,29.8,0,0
3311,N2C,18,4.0912,92.0,6,58.57,0,0
3311,S2C,3,12.7529,0.0,0,18.79,0,0
3311,E2C,6,6.6183,21.0,3,36.2,0,0
3311,W2C,5,7.7733,9.0,2,30.82,0,0
3312,N2C,17,4.4223,45.0,4,54.18,0,0
3312,S2C,3,13.1424,0.0,0,18.23,0,0
3312,E2C,6,6.5354,24.0,3,36.66,0,0
3312,W2C,5,6.9522,11.0,2,34.46,0,0
3313,N2C,17,5.3576,14.0,2,44.72,0,0
3313,S2C,3,13.3285,0.0,0,17.98,0,0
3313,E2C,7,7.258,27.0,3,33.01,0,0
3313,W2C,6,7.269,13.0,2,32.96,0,0
3314,N2C,16,5.6627,0.0,0,42.31,0,0
3314,S2C,3,12.7284,0.0,0,18.82,0,0
3314,E2C,7,6.731,30.0,3,35.6,0,0
3314,W2C,6,6.5054,15.0,2,36.83,0,0
3315,N2C,15,6.4691,0.0,0,37.04,0,0
3315,S2C,3,12.9761,0.0,0,18.46,0,0
3315,E2C,7,6.0762,33.0,3,39.43,0,0
3315,W2C,6,6.4489,18.0,3,37.15,0,0
3316,N2C,13,7.0808,0.0,0,33.84,0,0
3316,S2C,3,12.9569,0.0,0,18.49,0,0
3316,E2C,7,5.764,36.0,3,41.57,0,0
3316,W2C,6,6.4694,21.0,3,37.04,0,0
3317,N2C,13,8.3297,0.0,0,28.76,0,0
3317,S2C,3,13.1034,0.0,0,18.29,0,0
3317,E2C,7,5.2013,40.0,4,46.07,0,0
3317,W2C,6,6.3899,24.0,3,37.5,0,0
3318,N2C,11,8.9105,0.0,0,26.89,0,0
3318,S2C,3,12.869,0.0,0,18.62,0,0
3318,E2C,7,4.7654,44.0,4,50.28,0,0
3318,W2C,6,6.0197,27.0,3,39.8,0,0
3319,N2C,12,9.8325,0.0,0,24.37,0,0
3319,S2C,3,12.4241,0.0,0,19.29,0,0
3319,E2C,8,5.2635,48.0,4,45.52,0,0
3319,W2C,7,6.626,30.0,3,36.16,0,0
3320,N2C,10,10.1018,0.0,0,23.72,0,0
3320,S2C,3,12.3321,0.0,0,19.43,0,0
3320,E2C,8,4.8781,53.0,5,49.12,0,0
3320,W2C,7,5.9934,33.0,3,39.98,0,0
3321,N2C,10,10.8007,0.0,0,22.18,0,0
3321,S2C,3,12.3135,0.0,0,19.46,0,0
3321,E2C,8,4.7889,58.0,5,50.03,0,0
3321,W2C,7,5.6331,36.0,3,42.53,0,0
3322,N2C,8,11.3926,0.0,0,21.03,0,0
3322,S2C,3,12.7405,0.0,0,18.81,0,0
3322,E2C,8,4.7695,63.0,5,50.24,0,0
3322,W2C,7,5.5595,40.0,4,43.1,0,0
3323,N2C,7,11.477,0.0,0,20.88,0,0
3323,S2C,3,12.2551,0.0,0,19.55,0,0
3323,E2C,8,4.1751,68.0,5,57.39,0,0
3323,W2C,7,5.6637,44.0,4,42.3,0,0
3324,N2C,6,12.3029,0.0,0,19.48,0,0
3324,S2C,3,12.6198,0.0,0,18.99,0,0
3324,E2C,8,3.9186,73.0,5,61.14,0,0
3324,W2C,7,4.8892,48.0,4,49.01,0,0
3325,N2C,5,12.4621,0.0,0,19.23,0,0
3325,S2C,3,12.5604,0.0,0,19.08,0,0
3325,E2C,9,4.1734,78.0,5,57.41,0,0
3325,W2C,8,5.4217,52.0,4,44.19,0,0
3326,N2C,5,12.2642,0.0,0,19.54,0,0
3326,S2C,3,11.9914,0.0,0,19.98,0,0
3326,E2C,9,3.986,84.0,6,60.11,0,0
3326,W2C,8,4.9512,56.0,4,48.39,0,0
3327,N2C,3,11.9956,0.0,0,19.97,0,0
3327,S2C,3,12.2537,0.0,0,19.55,0,0
3327,E2C,9,3.8549,90.0,6,62.15,0,0
3327,W2C,8,4.7861,61.0,5,50.06,0,0
3328,N2C,3,11.5393,0.0,0,20.76,0,0
3328,S2C,3,12.4358,0.0,0,19.27,0,0
3328,E2C,9,3.9559,96.0,6,60.57,0,0
3328,W2C,8,4.8205,66.0,5,49.7,0,0
3329,N2C,3,12.271,0.0,0,19.53,0,0
3329,S2C,3,12.8484,0.0,0,18.65,0,0
3329,E2C,9,3.4927,102.0,6,68.6,0,0
3329,W2C,8,4.7431,71.0,5,50.52,0,0
3330,N2C,3,11.7299,0.0,0,20.43,0,0
3330,S2C,3,12.5858,0.0,0,19.04,0,0
3330,E2C,9,2.9977,108.0,6,79.93,0,0
3330,W2C,8,4.1499,76.0,5,57.74,0,0
3331,N2C,3,11.8372,0.0,0,20.24,0,0
3331,S2C,4,12.3684,0.0,0,19.37,0,0
3331,E2C,10,3.6585,114.0,6,65.49,0,0
3331,W2C,9,4.951,81.0,5,48.39,0,0
3332,N2C,3,12.1245,0.0,0,19.76,0,0
3332,S2C,4,11.0865,0.0,0,21.61,0,0
3332,E2C,10,3.5944,120.0,6,66.66,0,0
3332,W2C,9,4.3842,86.0,5,54.65,0,0
3333,N2C,3,12.0407,0.0,0,19.9,0,0
3333,S2C,4,9.8702,0.0,0,24.28,0,0
3333,E2C,10,3.5096,127.0,7,68.27,0,0
3333,W2C,9,4.3346,92.0,6,55.28,0,0
3334,N2C,3,11.7141,0.0,0,20.45,0,0
3334,S2C,4,9.0999,0.0,0,26.33,0,0
3334,E2C,8,4.4906,69.0,5,53.36,0,0
3334,W2C,7,5.3306,43.0,4,44.95,0,0
3335,N2C,3,12.1269,0.0,0,19.76,0,0
3335,S2C,4,9.408,1.0,1,25.47,0,0
3335,E2C,8,4.9336,29.0,3,48.56,0,0
3335,W2C,7,5.2344,12.0,2,45.77,0,0
3336,N2C,3,11.3671,0.0,0,21.08,0,0
3336,S2C,4,9.1588,2.0,1,26.16,0,0
3336,E2C,8,5.7027,4.0,1,42.01,0,0
3336,W2C,7,5.5585,0.0,0,43.11,0,0
3337,N2C,4,10.4782,0.0,0,22.87,0,0
3337,S2C,5,10.3458,3.0,1,23.16,0,0
3337,E2C,7,7.3489,0.0,0,32.6,0,0
3337,W2C,6,7.4662,0.0,0,32.09,0,0
3338,N2C,4,9.0936,0.0,0,26.35,0,0
3338,S2C,5,10.1161,4.0,1,23.68,0,0
3338,E2C,7,8.1486,0.0,0,29.4,0,0
3338,W2C,6,8.2732,0.0,0,28.96,0,0
3339,N2C,4,8.5445,0.0,0,28.04,0,0
3339,S2C,5,9.8626,5.0,1,24.29,0,0
3339,E2C,6,8.7872,0.0,0,27.27,0,0
3339,W2C,5,9.526,0.0,0,25.15,0,0
3340,N2C,4,8.5322,0.0,0,28.08,0,0
3340,S2C,5,9.3822,6.0,1,25.54,0,0
3340,E2C,5,9.6998,0.0,0,24.7,0,0
3340,W2C,4,10.5077,0.0,0,22.8,0,0
3341,N2C,4,8.6745,1.0,1,27.62,0,0
3341,S2C,5,8.4817,7.0,1,28.25,0,0
3341,E2C,5,10.5303,0.0,0,22.75,0,0
3341,W2C,3,12.0046,0.0,0,19.96,0,0
3342,N2C,4,8.4677,2.0,1,28.3,0,0
3342,S2C,5,7.0616,8.0,1,33.93,0,0
3342,E2C,3,12.6474,0.0,0,18.94,0,0
3342,W2C,3,12.0775,0.0,0,19.84,0,0
3343,N2C,5,9.1941,3.0,1,26.06,0,0
3343,S2C,5,6.6404,9.0,1,36.08,0,0
3343,E2C,4,12.7791,0.0,0,18.75,0,0
3343,W2C,4,12.4906,0.0,0,19.18,0,0
3344,N2C,5,9.1914,4.0,1,26.07,0,0
3344,S2C,6,7.1063,11.0,2,33.72,0,0
3344,E2C,4,12.5959,0.0,0,19.02,0,0
3344,W2C,4,12.1458,0.0,0,19.73,0,0
3345,N2C,5,8.9943,5.0,1,26.64,0,0
3345,S2C,6,6.7833,13.0,2,35.32,0,0
3345,E2C,4,12.5267,0.0,0,19.13,0,0
3345,W2C,3,12.5289,0.0,0,19.12,0,0
3346,N2C,5,8.8048,6.0,1,27.21,0,0
3346,S2C,6,6.5151,16.0,3,36.78,0,0
3346,E2C,4,13.1007,0.0,0,18.29,0,0
3346,W2C,3,12.1062,0.0,0,19.79,0,0
3347,N2C,5,8.8021,7.0,1,27.22,0,0
3347,S2C,6,6.7016,19.0,3,35.75,0,0
3347,E2C,3,13.0553,0.0,0,18.35,0,0
3347,W2C,3,12.8868,0.0,0,18.59,0,0
3348,N2C,5,9.0544,8.0,1,26.46,0,0
3348,S2C,6,6.0491,22.0,3,39.61,0,0
3348,E2C,3,13.0263,0.0,0,18.39,0,0
3348,W2C,3,12.658,0.0,0,18.93,0,0
3349,N2C,6,9.6861,9.0,1,24.74,0,0
3349,S2C,7,6.2735,25.0,3,38.19,0,0
3349,E2C,3,13.5449,0.0,0,17.69,0,0
3349,W2C,3,12.772,0.0,0,18.76,0,0
3350,N2C,6,9.349,10.0,1,25.63,0,0
3350,S2C,7,5.9427,28.0,3,40.32,0,0
3350,E2C,3,13.4859,0.0,0,17.77,0,0
3350,W2C,3,12.4831,0.0,0,19.19,0,0
3351,N2C,6,8.5491,11.0,1,28.03,0,0
3351,S2C,7,5.4049,31.0,3,44.33,0,0
3351,E2C,3,12.8378,0.0,0,18.66,0,0
3351,W2C,3,12.9004,0.0,0,18.57,0,0
3352,N2C,6,7.2805,12.0,1,32.91,0,0
3352,S2C,7,5.6632,35.0,4,42.31,0,0
3352,E2C,3,13.2441,0.0,0,18.09,0,0
3352,W2C,3,12.5779,0.0,0,19.05,0,0
3353,N2C,6,6.8339,13.0,1,35.06,0,0
3353,S2C,7,5.0766,39.0,4,47.2,0,0
3353,E2C,3,12.9887,0.0,0,18.45,0,0
3353,W2C,3,12.2886,0.0,0,19.5,0,0
3354,N2C,6,5.6306,16.0,3,42.55,0,0
3354,S2C,7,4.5657,43.0,4,52.48,0,0
3354,E2C,3,13.2134,0.0,0,18.13,0,0
3354,W2C,3,12.866,0.0,0,18.62,0,0
3355,N2C,7,6.1329,19.0,3,39.07,0,0
3355,S2C,8,5.1444,47.0,4,46.58,0,0
3355,E2C,3,13.6282,0.0,0,17.58,0,0
3355,W2C,4,13.1992,0.0,0,18.15,0,0
3356,N2C,7,5.7011,22.0,3,42.03,0,0
3356,S2C,8,4.9414,51.0,4,48.49,0,0
3356,E2C,3,12.6819,0.0,0,18.89,0,0
3356,W2C,4,12.715,0.0,0,18.84,0,0
3357,N2C,7,5.5661,25.0,3,43.05,0,0
3357,S2C,8,4.7385,55.0,4,50.56,0,0
3357,E2C,3,13.5216,0.0,0,17.72,0,0
3357,W2C,4,12.5692,0.0,0,19.06,0,0
3358,N2C,7,5.3651,29.0,4,44.66,0,0
3358,S2C,8,4.7441,60.0,5,50.5,0,0
3358,E2C,3,13.2159,0.0,0,18.13,0,0
